Data Format: ,,,,,,,,,,
208,10/29/2018 2:55,8.97,80.2,5.75,213,1,3,1005.2,1,4.27
209,10/29/2018 3:00,8.97,80.4,5.78,213,0.5,2.5,1004.8,1,4.24
210,10/29/2018 3:05,9.04,80.3,5.84,215,0.5,2.5,1004.9,1,4.25
211,10/29/2018 3:10,9.04,80.3,5.84,205,0,1.3,1004.7,1,4.25
212,10/29/2018 3:15,9.06,80,5.81,192,0.3,1.5,1004.6,1,4.25
213,10/29/2018 3:20,9.09,79.8,5.8,211,0.3,2,1004.4,1,4.26
214,10/29/2018 3:25,9.06,80,5.81,216,0,1.3,1004.4,1,4.26
215,10/29/2018 3:30,9.06,80.2,5.84,213,0,1,1004.7,1,4.26
216,10/29/2018 3:35,9.04,80.3,5.84,211,0.5,2,1004.8,1,4.27
217,10/29/2018 3:40,8.99,80.3,5.79,198,0,2,1004.4,1,4.27
218,10/29/2018 3:45,8.94,80.8,5.83,191,0,0,1004.4,1,4.27
219,10/29/2018 3:50,8.97,81.2,5.93,192,0,1,1004.6,1,4.27
220,10/29/2018 3:55,8.79,82,5.9,192,0.5,2.3,1004.5,1,4.27
221,10/29/2018 4:00,8.77,82.8,6.01,208,0.8,3,1004.9,1,4.24
222,10/29/2018 4:05,8.74,83.1,6.04,256,0,1.8,1004.5,1,4.27
223,10/29/2018 4:10,8.74,83.6,6.13,223,0,0.8,1004.6,1,4.27
224,10/29/2018 4:15,8.74,84,6.2,194,0,1.3,1004.5,1,4.25
225,10/29/2018 4:20,8.74,84.3,6.25,241,0,1,1004.6,1,4.25
226,10/29/2018 4:25,8.74,84.6,6.3,213,0,0.5,1004.4,1,4.25
227,10/29/2018 4:30,8.67,84.9,6.28,213,0,0.5,1004.5,1,4.26
228,10/29/2018 4:35,8.64,85.1,6.29,212,0,0.8,1004.4,1,4.26
229,10/29/2018 4:40,8.69,85.5,6.41,213,0,1,1004.6,1,4.26
230,10/29/2018 4:45,8.69,85.5,6.41,223,0,0.8,1004.5,1,4.27
