Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Dew Point,Wind Speed,Wind Direction,Relative Humidity,Temperature,Solar Zenith Angle
2017,1,1,0,30,0,0,0,2,1.1,220.1,100.0,2,158.70000000000005
2017,1,1,1,30,0,0,0,1,1.0,220.9,99.4,2,151.23
2017,1,1,2,30,0,0,0,1,1.0,220.7,100.0,2,141.22
2017,1,1,3,30,0,0,0,1,1.0,222.9,100.0,2,130.35
2017,1,1,4,30,0,0,0,1,1.0,227.4,100.0,2,119.28
2017,1,1,5,30,0,0,0,1,1.0,235.2,100.0,1,108.39
2017,1,1,6,30,0,0,0,1,1.0,246.0,100.0,1,97.94
2017,1,1,7,30,17,17,0,1,1.0,256.40000000000003,100.0,1,88.24
2017,1,1,8,30,148,51,538,1,0.9,264.6,96.37,2,79.65
2017,1,1,9,30,283,65,731,1,1.0,262.90000000000003,97.83,3,72.64
2017,1,1,10,30,380,72,813,0,1.1,270.2,85.64,3,67.74
2017,1,1,11,30,425,75,840,0,1.2000000000000002,274.7,74.61,4,65.44
2017,1,1,12,30,414,74,837,0,1.2000000000000002,276.5,73.08,4,66.03
2017,1,1,13,30,349,68,800,0,1.1,280.0,77.10000000000002,4,69.42
2017,1,1,14,30,237,56,707,0,1.0,282.8,76.87,3,75.24
2017,1,1,15,30,97,35,501,0,0.9,283.1,83.85000000000002,2,82.95
2017,1,1,16,30,0,0,0,0,0.9,283.8,94.39,0,92.03
2017,1,1,17,30,0,0,0,-1,0.9,286.4000000000001,91.81,0,102.07
2017,1,1,18,30,0,0,0,-1,0.8,288.5,88.73,0,112.73
2017,1,1,19,30,0,0,0,-2,0.8,288.4000000000001,92.29,0,123.73
2017,1,1,20,30,0,0,0,-2,0.9,291.8,89.03,-1,134.77
2017,1,1,21,30,0,0,0,-2,0.9,298.4000000000001,92.96,-1,145.39
2017,1,1,22,30,0,0,0,-3,0.9,305.4000000000001,91.03,-2,154.65
2017,1,1,23,30,0,0,0,-3,0.8,307.1,89.78,-2,160.16
2017,1,2,0,30,0,0,0,-3,0.8,302.5,89.09,-1,158.66
2017,1,2,1,30,0,0,0,-3,0.8,302.1,82.25,-1,151.23
2017,1,2,2,30,0,0,0,-3,0.8,309.6,81.7,-1,141.25
2017,1,2,3,30,0,0,0,-3,0.8,308.5,80.81,-1,130.38
2017,1,2,4,30,0,0,0,-3,0.8,307.7000000000001,80.13,-1,119.32
2017,1,2,5,30,0,0,0,-3,0.8,321.3,80.77,-1,108.41
2017,1,2,6,30,0,0,0,-3,0.7000000000000001,341.2000000000001,81.38,-1,97.96
2017,1,2,7,30,14,14,0,-3,0.5,355.0,77.41,0,88.24
2017,1,2,8,30,111,65,255,-2,0.30000000000000004,5.2,81.49,0,79.64
2017,1,2,9,30,208,108,334,-2,0.2,17.0,73.37,2,72.61
2017,1,2,10,30,260,148,294,-2,0.30000000000000004,96.2,67.39,3,67.68
2017,1,2,11,30,310,155,370,-2,0.4,116.3,64.3,4,65.35
2017,1,2,12,30,286,161,305,-1,0.4,128.0,67.0,4,65.92
2017,1,2,13,30,189,150,111,0,0.4,131.9,70.77,4,69.3
2017,1,2,14,30,127,103,95,0,0.6000000000000001,128.0,83.39,3,75.11
2017,1,2,15,30,52,45,57,0,0.8,117.6,96.01,2,82.81
2017,1,2,16,30,0,0,0,0,0.8,110.1,92.22,1,91.89
2017,1,2,17,30,0,0,0,0,0.8,105.0,93.97,1,101.93
2017,1,2,18,30,0,0,0,0,0.7000000000000001,107.1,95.55,1,112.59
2017,1,2,19,30,0,0,0,0,0.7000000000000001,113.5,97.34,1,123.59
2017,1,2,20,30,0,0,0,0,0.7000000000000001,117.9,99.26,2,134.62
2017,1,2,21,30,0,0,0,1,0.8,119.2,94.63,2,145.25
2017,1,2,22,30,0,0,0,1,0.9,120.3,96.79,2,154.51
2017,1,2,23,30,0,0,0,1,0.9,119.0,90.66,3,160.05
2017,1,3,0,30,0,0,0,1,0.9,112.5,91.53,3,158.61
2017,1,3,1,30,0,0,0,1,0.9,108.0,92.7,3,151.23
2017,1,3,2,30,0,0,0,2,0.9,104.6,93.32,3,141.27
2017,1,3,3,30,0,0,0,2,0.9,99.7,93.63,3,130.41
2017,1,3,4,30,0,0,0,2,0.9,94.9,94.52,3,119.34
2017,1,3,5,30,0,0,0,2,0.9,90.7,96.24,3,108.43
2017,1,3,6,30,0,0,0,2,0.9,90.2,97.37,3,97.97
2017,1,3,7,30,5,5,0,2,1.0,91.8,98.79,4,88.24
2017,1,3,8,30,40,40,0,3,1.0,94.4,94.14,4,79.62
2017,1,3,9,30,77,77,0,3,1.0,95.0,95.82,4,72.57000000000002
2017,1,3,10,30,6,6,0,3,1.0,94.6,97.25,4,67.61
2017,1,3,11,30,133,133,0,3,1.1,91.6,98.39,4,65.26
2017,1,3,12,30,86,86,0,3,1.2000000000000002,89.5,99.23,4,65.81
2017,1,3,13,30,75,75,0,4,1.2000000000000002,86.30000000000003,100.0,4,69.17
2017,1,3,14,30,49,49,0,4,1.2000000000000002,82.7,100.0,5,74.97
2017,1,3,15,30,19,19,0,4,1.3,81.60000000000002,100.0,5,82.67
2017,1,3,16,30,0,0,0,4,1.4,77.2,98.62,5,91.74
2017,1,3,17,30,0,0,0,4,1.5,72.5,100.0,5,101.78
2017,1,3,18,30,0,0,0,4,1.4,72.4,100.0,5,112.44
2017,1,3,19,30,0,0,0,4,1.2000000000000002,66.60000000000001,100.0,5,123.44
2017,1,3,20,30,0,0,0,4,1.0,63.40000000000001,100.0,6,134.48
2017,1,3,21,30,0,0,0,4,0.7000000000000001,60.3,100.0,6,145.1
2017,1,3,22,30,0,0,0,4,0.5,51.1,100.0,5,154.37
2017,1,3,23,30,0,0,0,4,0.30000000000000004,31.6,100.0,5,159.93
2017,1,4,0,30,0,0,0,4,0.4,346.7000000000001,100.0,4,158.55
2017,1,4,1,30,0,0,0,4,0.6000000000000001,312.3,100.0,4,151.22
2017,1,4,2,30,0,0,0,2,0.7000000000000001,293.7,100.0,3,141.28
2017,1,4,3,30,0,0,0,2,0.7000000000000001,281.40000000000003,100.0,3,130.43
2017,1,4,4,30,0,0,0,2,0.7000000000000001,274.40000000000003,100.0,2,119.36
2017,1,4,5,30,0,0,0,2,0.7000000000000001,264.40000000000003,100.0,2,108.45
2017,1,4,6,30,0,0,0,2,0.7000000000000001,255.7,100.0,2,97.97
2017,1,4,7,30,18,18,0,1,0.7000000000000001,242.7,99.56,2,88.23
2017,1,4,8,30,138,56,452,2,0.8,233.9,100.0,3,79.60000000000002
2017,1,4,9,30,261,82,598,2,0.8,231.1,92.73,4,72.52
2017,1,4,10,30,262,152,290,3,0.8,234.5,90.66,6,67.54
2017,1,4,11,30,256,183,175,4,0.8,241.3,87.87,7,65.16
2017,1,4,12,30,267,175,224,4,0.8,243.8,84.7,7,65.68
2017,1,4,13,30,135,131,10,4,0.8,244.8,87.02,7,69.04
2017,1,4,14,30,230,61,644,5,0.8,249.8,94.39,6,74.83
2017,1,4,15,30,96,38,443,4,0.8,257.5,100.0,5,82.52
2017,1,4,16,30,0,0,0,4,0.9,264.2,100.0,4,91.59
2017,1,4,17,30,0,0,0,2,0.9,265.2,100.0,3,101.63
2017,1,4,18,30,0,0,0,2,0.9,261.0,100.0,3,112.3
2017,1,4,19,30,0,0,0,2,1.1,266.5,98.83,3,123.3
2017,1,4,20,30,0,0,0,1,1.3,279.8,98.24,2,134.33
2017,1,4,21,30,0,0,0,0,1.3,284.3,90.09,1,144.95000000000005
2017,1,4,22,30,0,0,0,-2,1.2000000000000002,281.0,84.8,0,154.22
2017,1,4,23,30,0,0,0,-3,1.2000000000000002,276.90000000000003,78.79,0,159.8
2017,1,5,0,30,0,0,0,-4,1.2000000000000002,276.40000000000003,80.04,-1,158.48
2017,1,5,1,30,0,0,0,-4,1.2000000000000002,276.5,76.93,-1,151.20000000000005
2017,1,5,2,30,0,0,0,-4,1.2000000000000002,275.90000000000003,80.53,-1,141.29
2017,1,5,3,30,0,0,0,-5,1.3,274.8,77.39,-2,130.45
2017,1,5,4,30,0,0,0,-6,1.3,274.1,72.95,-2,119.38
2017,1,5,5,30,0,0,0,-7,1.4,269.7,68.47,-2,108.46
2017,1,5,6,30,0,0,0,-7,1.4,263.40000000000003,70.06,-2,97.97
2017,1,5,7,30,21,15,211,-8,1.4,260.5,62.9,-2,88.22
2017,1,5,8,30,160,46,631,-8,1.4,257.40000000000003,56.99,-1,79.56
2017,1,5,9,30,298,60,787,-8,1.4,258.3,55.23,0,72.46000000000002
2017,1,5,10,30,395,69,850,-8,1.3,262.6,51.02,0,67.46000000000001
2017,1,5,11,30,316,158,375,-8,1.2000000000000002,267.2,51.38,0,65.06
2017,1,5,12,30,352,117,569,-8,1.1,266.8,52.21,0,65.56
2017,1,5,13,30,354,76,773,-8,1.0,263.7,53.38,0,68.89
2017,1,5,14,30,242,63,674,-8,0.9,262.5,54.76,0,74.68
2017,1,5,15,30,101,41,450,-7,0.8,262.40000000000003,57.29,0,82.36
2017,1,5,16,30,0,0,0,-6,0.8,261.1,67.06,-1,91.44
2017,1,5,17,30,0,0,0,-6,0.7000000000000001,263.2,68.77,-1,101.48
2017,1,5,18,30,0,0,0,-5,0.7000000000000001,259.5,75.57000000000002,-1,112.14
2017,1,5,19,30,0,0,0,-5,0.7000000000000001,252.8,75.51,-2,123.14
2017,1,5,20,30,0,0,0,-5,0.7000000000000001,248.1,75.8,-2,134.18
2017,1,5,21,30,0,0,0,-5,0.7000000000000001,247.4,76.33,-1,144.8
2017,1,5,22,30,0,0,0,-5,0.7000000000000001,244.7,72.38,-1,154.06
2017,1,5,23,30,0,0,0,-5,0.7000000000000001,244.9,72.75,-1,159.67000000000004
2017,1,6,0,30,0,0,0,-5,0.7000000000000001,247.6,72.3,-1,158.41
2017,1,6,1,30,0,0,0,-5,0.6000000000000001,248.8,72.66,-1,151.18
2017,1,6,2,30,0,0,0,-5,0.6000000000000001,254.3,78.73,-1,141.29
2017,1,6,3,30,0,0,0,-5,0.5,265.8,78.74,-2,130.45
2017,1,6,4,30,0,0,0,-5,0.5,279.2,78.06,-2,119.39
2017,1,6,5,30,0,0,0,-5,0.5,287.5,78.04,-2,108.46
2017,1,6,6,30,0,0,0,-5,0.5,291.1,77.86,-2,97.97
2017,1,6,7,30,8,8,0,-5,0.6000000000000001,290.8,77.56,-2,88.19
2017,1,6,8,30,71,67,21,-5,0.6000000000000001,296.8,75.97,-1,79.52
2017,1,6,9,30,138,123,47,-5,0.6000000000000001,304.4000000000001,68.95,0,72.4
2017,1,6,10,30,182,159,60,-6,0.7000000000000001,308.7000000000001,62.57,0,67.37
2017,1,6,11,30,352,130,525,-6,0.8,307.9000000000001,60.78,0,64.94
2017,1,6,12,30,437,95,821,-7,0.8,313.4000000000001,59.17,0,65.42
2017,1,6,13,30,318,97,608,-7,0.8,316.1,57.82,0,68.75
2017,1,6,14,30,219,76,535,-7,0.8,318.3,57.15,0,74.52
2017,1,6,15,30,93,48,330,-7,0.8,320.7000000000001,61.45,-1,82.2
2017,1,6,16,30,0,0,0,-7,0.8,322.3,67.56,-1,91.28
2017,1,6,17,30,0,0,0,-7,0.8,317.8,67.95,-2,101.32
2017,1,6,18,30,0,0,0,-7,0.8,319.9000000000001,67.56,-2,111.99
2017,1,6,19,30,0,0,0,-7,0.9,322.2000000000001,71.23,-3,122.99
2017,1,6,20,30,0,0,0,-7,0.9,314.3,69.60000000000001,-3,134.02
2017,1,6,21,30,0,0,0,-8,0.9,314.1,73.34,-4,144.64
2017,1,6,22,30,0,0,0,-8,0.8,319.1,71.44,-4,153.9
2017,1,6,23,30,0,0,0,-8,0.8,325.8,75.41,-4,159.53
2017,1,7,0,30,0,0,0,-8,0.8,322.0,74.4,-5,158.32
2017,1,7,1,30,0,0,0,-9,0.9,329.3,73.16,-5,151.15
2017,1,7,2,30,0,0,0,-9,0.8,343.9000000000001,72.51,-5,141.28
2017,1,7,3,30,0,0,0,-9,0.8,346.8,72.16,-4,130.46
2017,1,7,4,30,0,0,0,-9,0.8,351.0,67.23,-4,119.39
2017,1,7,5,30,0,0,0,-9,0.8,0.4,67.49,-4,108.46
2017,1,7,6,30,0,0,0,-9,0.7000000000000001,2.9000000000000004,68.07000000000001,-4,97.95
2017,1,7,7,30,4,4,0,-8,0.7000000000000001,5.300000000000002,68.62,-3,88.17
2017,1,7,8,30,30,30,0,-8,0.7000000000000001,15.3,65.59,-3,79.47
2017,1,7,9,30,57,57,0,-8,0.8,19.4,67.98,-3,72.33
2017,1,7,10,30,37,37,0,-7,0.8,21.0,70.93,-3,67.27
2017,1,7,11,30,90,90,0,-6,1.0,14.4,74.65,-3,64.82000000000001
2017,1,7,12,30,93,93,0,-6,1.1,13.8,77.79,-3,65.28
2017,1,7,13,30,35,35,0,-5,1.2000000000000002,17.400000000000002,79.8,-3,68.59
2017,1,7,14,30,24,24,0,-5,1.3,15.7,81.08,-3,74.36
2017,1,7,15,30,10,10,0,-5,1.4,15.5,87.05,-3,82.04
2017,1,7,16,30,0,0,0,-5,1.5,12.4,85.97,-4,91.12
2017,1,7,17,30,0,0,0,-6,1.6,10.0,83.86,-4,101.16
2017,1,7,18,30,0,0,0,-6,1.6,9.4,87.49,-5,111.83
2017,1,7,19,30,0,0,0,-7,1.5,7.4,85.25,-5,122.83
2017,1,7,20,30,0,0,0,-7,1.5,3.9,84.23,-5,133.86
2017,1,7,21,30,0,0,0,-7,1.5,2.5,89.88,-5,144.48
2017,1,7,22,30,0,0,0,-7,1.5,359.3,88.17,-6,153.74
2017,1,7,23,30,0,0,0,-7,1.4,355.0,86.47,-6,159.38
2017,1,8,0,30,0,0,0,-8,1.3,349.2000000000001,84.64,-6,158.23
2017,1,8,1,30,0,0,0,-8,1.2000000000000002,344.1,81.88,-6,151.11
2017,1,8,2,30,0,0,0,-9,1.2000000000000002,336.6,84.38,-7,141.27
2017,1,8,3,30,0,0,0,-10,1.2000000000000002,329.4000000000001,84.45,-8,130.45
2017,1,8,4,30,0,0,0,-11,1.2000000000000002,322.0,84.51,-8,119.39
2017,1,8,5,30,0,0,0,-11,1.3,316.6,79.13,-9,108.45
2017,1,8,6,30,0,0,0,-12,1.2000000000000002,314.5,80.73,-10,97.93
2017,1,8,7,30,24,24,0,-13,1.1,313.1,78.24,-9,88.13
2017,1,8,8,30,175,46,706,-12,1.1,316.1,69.23,-8,79.42
2017,1,8,9,30,322,64,848,-12,1.1,320.0,66.64,-7,72.25
2017,1,8,10,30,256,158,254,-11,1.1,321.2000000000001,63.06,-6,67.17
2017,1,8,11,30,289,178,258,-11,1.1,321.2000000000001,60.03,-5,64.69
2017,1,8,12,30,298,167,310,-11,1.1,321.9000000000001,61.38,-5,65.13
2017,1,8,13,30,393,85,837,-11,1.0,322.9000000000001,62.42,-5,68.43
2017,1,8,14,30,271,73,728,-10,0.9,321.6,68.34,-5,74.19
2017,1,8,15,30,119,47,505,-10,0.9,318.9000000000001,68.87,-6,81.87
2017,1,8,16,30,0,0,0,-11,0.9,315.8,72.44,-6,90.95
2017,1,8,17,30,0,0,0,-11,1.0,311.9000000000001,71.99,-7,101.0
2017,1,8,18,30,0,0,0,-11,1.0,309.5,72.08,-7,111.67
2017,1,8,19,30,0,0,0,-11,1.1,305.8,77.43,-8,122.67
2017,1,8,20,30,0,0,0,-11,1.1,305.3,77.09,-8,133.7
2017,1,8,21,30,0,0,0,-11,1.2000000000000002,307.5,83.04,-9,144.31
2017,1,8,22,30,0,0,0,-11,1.2000000000000002,310.1,80.93,-9,153.57
2017,1,8,23,30,0,0,0,-12,1.2000000000000002,306.9000000000001,84.08,-9,159.23
2017,1,9,0,30,0,0,0,-12,1.2000000000000002,300.2,80.57000000000002,-10,158.13
2017,1,9,1,30,0,0,0,-13,1.2000000000000002,296.1,84.13,-11,151.06
2017,1,9,2,30,0,0,0,-13,1.3,292.9000000000001,81.78,-11,141.25
2017,1,9,3,30,0,0,0,-13,1.3,291.3,85.57000000000002,-12,130.44
2017,1,9,4,30,0,0,0,-14,1.3,290.3,82.39,-12,119.38
2017,1,9,5,30,0,0,0,-14,1.2000000000000002,289.4000000000001,86.2,-13,108.44
2017,1,9,6,30,0,0,0,-15,1.2000000000000002,289.0,84.68,-13,97.91
2017,1,9,7,30,24,24,0,-15,1.1,290.1,76.87,-12,88.09
2017,1,9,8,30,174,48,684,-14,0.9,299.3,72.44,-10,79.36
2017,1,9,9,30,229,95,438,-14,0.7000000000000001,304.9000000000001,66.31,-8,72.17
2017,1,9,10,30,290,139,386,-13,0.6000000000000001,300.2,63.29,-7,67.06
2017,1,9,11,30,472,95,876,-13,0.5,287.5,61.36,-7,64.56
2017,1,9,12,30,375,98,654,-12,0.4,272.5,59.98,-6,64.98
2017,1,9,13,30,322,105,584,-12,0.4,252.2,60.72,-6,68.26
2017,1,9,14,30,223,85,499,-12,0.5,234.2,62.4,-6,74.02
2017,1,9,15,30,99,54,307,-11,0.7000000000000001,222.3,68.86,-6,81.7
2017,1,9,16,30,0,0,0,-11,0.8,210.8,69.21000000000001,-7,90.78
2017,1,9,17,30,0,0,0,-11,0.9,202.0,76.27,-8,100.83
2017,1,9,18,30,0,0,0,-11,1.0,200.0,77.92,-8,111.5
2017,1,9,19,30,0,0,0,-10,1.1,201.9,79.88,-8,122.51
2017,1,9,20,30,0,0,0,-10,1.1,204.5,82.21000000000002,-8,133.54
2017,1,9,21,30,0,0,0,-10,1.1,207.4,84.57000000000002,-8,144.14
2017,1,9,22,30,0,0,0,-9,1.1,213.8,86.94,-8,153.39
2017,1,9,23,30,0,0,0,-9,1.1,220.7,89.9,-8,159.06
2017,1,10,0,30,0,0,0,-9,1.1,225.3,92.41,-8,158.03
2017,1,10,1,30,0,0,0,-8,1.1,231.2,92.95,-8,151.01
2017,1,10,2,30,0,0,0,-9,1.1,237.5,92.0,-8,141.22
2017,1,10,3,30,0,0,0,-9,1.0,240.3,90.6,-8,130.43
2017,1,10,4,30,0,0,0,-9,1.0,239.5,95.73,-8,119.36
2017,1,10,5,30,0,0,0,-9,1.0,241.2,93.43,-8,108.42
2017,1,10,6,30,0,0,0,-9,0.9,241.6,85.54,-8,97.88
2017,1,10,7,30,23,23,0,-9,0.8,235.8,79.5,-7,88.04
2017,1,10,8,30,165,51,613,-9,0.6000000000000001,228.8,77.49,-5,79.29
2017,1,10,9,30,306,74,755,-7,0.5,216.6,75.5,-3,72.08
2017,1,10,10,30,403,97,781,-5,0.6000000000000001,201.7,74.64,-1,66.94
2017,1,10,11,30,449,110,785,-3,0.6000000000000001,191.8,75.12,0,64.42
2017,1,10,12,30,437,116,754,-2,0.7000000000000001,183.0,85.88,0,64.82000000000001
2017,1,10,13,30,303,109,522,0,0.7000000000000001,173.8,88.39,1,68.09
2017,1,10,14,30,207,113,336,0,0.9,165.20000000000005,95.29,1,73.84
2017,1,10,15,30,90,61,193,0,1.1,166.9,99.92,1,81.52
2017,1,10,16,30,0,0,0,1,1.2000000000000002,170.4,100.0,2,90.6
2017,1,10,17,30,0,0,0,1,1.2000000000000002,168.5,97.06,2,100.66
2017,1,10,18,30,0,0,0,1,1.2000000000000002,167.3,98.11,2,111.34
2017,1,10,19,30,0,0,0,2,1.3,168.3,100.0,2,122.34
2017,1,10,20,30,0,0,0,2,1.5,169.9,96.91,3,133.37
2017,1,10,21,30,0,0,0,2,1.6,168.3,100.0,3,143.97
2017,1,10,22,30,0,0,0,4,1.6,169.20000000000005,100.0,4,153.22
2017,1,10,23,30,0,0,0,4,1.6,174.3,100.0,5,158.89
2017,1,11,0,30,0,0,0,4,1.6,180.5,100.0,5,157.91
2017,1,11,1,30,0,0,0,6,1.6,185.6,100.0,6,150.95000000000005
2017,1,11,2,30,0,0,0,6,1.6,189.0,100.0,6,141.19
2017,1,11,3,30,0,0,0,6,1.6,190.9,99.7,7,130.41
2017,1,11,4,30,0,0,0,7,1.7000000000000002,196.5,100.0,7,119.34
2017,1,11,5,30,0,0,0,7,1.6,207.3,98.22,8,108.39
2017,1,11,6,30,0,0,0,7,1.6,217.8,100.0,7,97.84
2017,1,11,7,30,18,18,0,6,1.5,228.1,100.0,7,87.99
2017,1,11,8,30,150,61,475,6,1.4,232.0,100.0,7,79.22
2017,1,11,9,30,292,72,712,5,1.4,234.3,97.0,7,71.98
2017,1,11,10,30,401,69,844,4,1.2000000000000002,236.8,86.62,7,66.82000000000001
2017,1,11,11,30,456,67,896,4,1.0,236.9,85.49,8,64.27
2017,1,11,12,30,451,64,904,4,0.7000000000000001,240.3,80.76,8,64.65
2017,1,11,13,30,304,113,506,5,0.5,233.6,82.72,8,67.91
2017,1,11,14,30,214,82,466,5,0.5,215.0,90.86,7,73.66
2017,1,11,15,30,99,49,331,4,0.6000000000000001,204.4,100.0,5,81.34
2017,1,11,16,30,0,0,0,4,0.7000000000000001,202.6,100.0,4,90.43
2017,1,11,17,30,0,0,0,4,0.7000000000000001,204.0,100.0,4,100.49
2017,1,11,18,30,0,0,0,4,0.8,198.5,100.0,4,111.17
2017,1,11,19,30,0,0,0,4,0.8,190.7,100.0,4,122.17
2017,1,11,20,30,0,0,0,4,0.9,187.3,100.0,4,133.2
2017,1,11,21,30,0,0,0,4,0.8,188.7,100.0,4,143.8
2017,1,11,22,30,0,0,0,4,0.9,186.4,100.0,4,153.03
2017,1,11,23,30,0,0,0,4,1.0,190.7,100.0,4,158.72
2017,1,12,0,30,0,0,0,4,1.0,194.9,100.0,5,157.79
2017,1,12,1,30,0,0,0,4,0.9,182.8,100.0,5,150.88
2017,1,12,2,30,0,0,0,6,0.9,176.70000000000005,100.0,6,141.15
2017,1,12,3,30,0,0,0,7,1.0,183.7,100.0,7,130.38
2017,1,12,4,30,0,0,0,8,1.2000000000000002,206.9,100.0,8,119.31
2017,1,12,5,30,0,0,0,8,1.3,214.7,100.0,9,108.35
2017,1,12,6,30,0,0,0,8,1.2000000000000002,211.7,98.31,9,97.79
2017,1,12,7,30,18,18,0,9,1.1,209.0,100.0,9,87.93
2017,1,12,8,30,140,57,441,9,1.1,210.5,97.37,10,79.14
2017,1,12,9,30,270,74,630,9,1.1,212.6,100.0,11,71.87
2017,1,12,10,30,362,89,690,10,1.0,214.4,97.24,11,66.68
2017,1,12,11,30,312,175,313,10,0.9,221.1,91.9,12,64.11
2017,1,12,12,30,309,172,319,10,0.8,222.9,86.25,13,64.47
2017,1,12,13,30,104,104,0,10,0.8,216.8,92.42,12,67.73
2017,1,12,14,30,72,72,0,10,0.8,211.3,99.45,11,73.47
2017,1,12,15,30,32,32,0,9,0.8,205.8,100.0,11,81.16
2017,1,12,16,30,0,0,0,9,0.8,203.2,100.0,10,90.25
2017,1,12,17,30,0,0,0,9,0.9,202.7,100.0,10,100.31
2017,1,12,18,30,0,0,0,9,0.9,209.8,100.0,10,110.99
2017,1,12,19,30,0,0,0,9,0.9,222.6,100.0,10,122.0
2017,1,12,20,30,0,0,0,9,0.8,230.1,100.0,10,133.03
2017,1,12,21,30,0,0,0,9,0.8,237.2,100.0,10,143.62
2017,1,12,22,30,0,0,0,9,0.7000000000000001,238.8,100.0,10,152.84
2017,1,12,23,30,0,0,0,9,0.7000000000000001,241.3,100.0,9,158.54
2017,1,13,0,30,0,0,0,9,0.7000000000000001,253.3,100.0,9,157.66
2017,1,13,1,30,0,0,0,8,0.8,269.2,100.0,8,150.8
2017,1,13,2,30,0,0,0,7,0.9,277.3,100.0,7,141.1
2017,1,13,3,30,0,0,0,4,1.1,278.1,100.0,5,130.34
2017,1,13,4,30,0,0,0,3,1.2000000000000002,280.8,99.89,4,119.28
2017,1,13,5,30,0,0,0,2,1.3,285.9000000000001,98.86,3,108.31
2017,1,13,6,30,0,0,0,1,1.4,291.5,97.71,3,97.74
2017,1,13,7,30,24,16,232,0,1.4,296.9000000000001,89.54,3,87.86
2017,1,13,8,30,166,45,635,0,1.5,301.7,78.3,3,79.05
2017,1,13,9,30,306,60,787,-1,1.6,305.8,71.99,4,71.76
2017,1,13,10,30,410,65,865,-2,1.6,305.3,63.95,4,66.54
2017,1,13,11,30,462,68,897,-2,1.6,304.6,60.84,5,63.94000000000001
2017,1,13,12,30,456,67,897,-3,1.6,305.2,58.08,4,64.29
2017,1,13,13,30,393,64,861,-4,1.6,306.6,55.38,4,67.54
2017,1,13,14,30,280,56,777,-4,1.5,308.5,55.78,3,73.28
2017,1,13,15,30,134,40,595,-5,1.4,311.1,59.76,2,80.97
2017,1,13,16,30,0,0,0,-6,1.3,314.9000000000001,62.13,0,90.06
2017,1,13,17,30,0,0,0,-6,1.3,318.8,61.39,0,100.13
2017,1,13,18,30,0,0,0,-6,1.2000000000000002,322.3,60.22,0,110.82
2017,1,13,19,30,0,0,0,-7,1.2000000000000002,325.6,63.52,-1,121.83
2017,1,13,20,30,0,0,0,-7,1.2000000000000002,327.8,65.39,-2,132.85
2017,1,13,21,30,0,0,0,-8,1.2000000000000002,330.8,67.64,-3,143.44
2017,1,13,22,30,0,0,0,-8,1.2000000000000002,333.5,65.02,-3,152.65
2017,1,13,23,30,0,0,0,-9,1.1,335.9000000000001,66.54,-4,158.35
2017,1,14,0,30,0,0,0,-10,1.1,338.9000000000001,62.76,-4,157.52
2017,1,14,1,30,0,0,0,-10,1.0,341.1,63.59,-5,150.72
2017,1,14,2,30,0,0,0,-11,1.0,341.2000000000001,61.78,-5,141.05
2017,1,14,3,30,0,0,0,-11,0.9,340.3,60.47,-5,130.3
2017,1,14,4,30,0,0,0,-11,0.8,339.0,63.91,-6,119.24
2017,1,14,5,30,0,0,0,-11,0.7000000000000001,337.7000000000001,62.82,-6,108.27
2017,1,14,6,30,0,0,0,-12,0.6000000000000001,335.6,61.7,-6,97.68
2017,1,14,7,30,28,15,336,-12,0.5,332.1,55.69,-5,87.79
2017,1,14,8,30,177,41,713,-13,0.4,324.6,48.87000000000001,-4,78.95
2017,1,14,9,30,214,111,325,-13,0.30000000000000004,306.1,42.62,-2,71.64
2017,1,14,10,30,303,141,405,-14,0.30000000000000004,274.6,38.3,-1,66.4
2017,1,14,11,30,470,67,912,-14,0.4,256.2,36.33,-1,63.77
2017,1,14,12,30,460,68,898,-13,0.4,241.2,35.56,0,64.1
2017,1,14,13,30,393,66,849,-12,0.5,228.9,38.2,0,67.34
2017,1,14,14,30,277,59,749,-11,0.6000000000000001,222.3,41.94,0,73.08
2017,1,14,15,30,130,42,550,-9,0.6000000000000001,211.9,53.53,0,80.78
2017,1,14,16,30,0,0,0,-6,0.8,204.2,64.76,-1,89.88
2017,1,14,17,30,0,0,0,-6,0.9,207.3,65.77,-1,99.95
2017,1,14,18,30,0,0,0,-5,0.9,208.1,69.09,-1,110.64
2017,1,14,19,30,0,0,0,-5,0.9,212.0,71.49,-1,121.65
2017,1,14,20,30,0,0,0,-5,0.9,218.2,73.48,-1,132.67000000000002
2017,1,14,21,30,0,0,0,-4,0.9,223.9,75.9,-1,143.25
2017,1,14,22,30,0,0,0,-4,1.0,233.8,84.05,-1,152.46
2017,1,14,23,30,0,0,0,-4,1.0,243.3,86.06,-1,158.15
2017,1,15,0,30,0,0,0,-3,0.9,251.3,87.32000000000002,-2,157.37
2017,1,15,1,30,0,0,0,-3,0.9,261.8,87.65,-2,150.63
2017,1,15,2,30,0,0,0,-3,0.9,268.3,87.18,-2,140.99
2017,1,15,3,30,0,0,0,-3,0.9,274.7,93.33,-2,130.25
2017,1,15,4,30,0,0,0,-4,0.8,280.90000000000003,92.29,-3,119.19
2017,1,15,5,30,0,0,0,-4,0.8,290.3,90.38,-3,108.22
2017,1,15,6,30,0,0,0,-4,0.8,290.8,88.65,-3,97.62
2017,1,15,7,30,27,16,262,-4,0.9,289.4000000000001,80.98,-2,87.71000000000002
